#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	17.031	RVB2	SSL1	6.814	7.113	4.096	17.031	2.658	12.015	0.680	2.331	0.089	-0.038				-0.704	-0.656	1.919	0.950	-0.097		0.080		1.521	-0.374		15.421	0.265	-0.201			1.252		Complex
0.871	8.822	PUT2	SSC1	7.476	8.822	-0.765	2.318	2.856	-0.455	3.320	1.360	-0.211	0.493	-0.206			1.665	-1.359	0.623			0.255	1.254		1.345	1.764		5.791		0.599	-0.955				Metabolic
0.914	9.267	SSL1	HSP60	4.222	6.382	3.564	9.267	2.556	5.734	0.000	1.163	0.089	0.429				-0.704	-0.747	1.939	-0.545		0.173	0.000		-0.291	0.321		7.181	1.883	0.523			0.249		Complex
1.000	17.356	BAA09202	YHR020W	5.834	6.069	-0.505	17.356	1.575	14.065		0.788						0.927									-0.318		12.978	5.090	-0.201			-0.439	0.334	Complex
1.000	23.976	RPL7A	TUB1	10.171	7.728	-3.204	23.976	0.823	15.318	-0.278	4.009	0.089	1.169	-0.075			2.921	3.253	2.548	-0.369	-0.259	-0.254	1.943		-0.168	-0.541	0.000	17.657	4.518	0.242			-0.358	-0.227	Complex
1.000	33.571	RPL7A	RPL20B	30.649	33.571	11.587	23.473	11.102	4.465	3.320	3.031		5.497	2.534			3.623	13.156	6.422	5.818	1.488	1.167	2.613		6.734	5.691	0.663	20.385	8.760				4.384	7.971	Metabolic
0.894	9.035	SSL1	RPB8	7.874	9.035	1.726	0.834	4.185	-0.458	3.320	1.683	0.175	0.130					0.756	2.335	0.104		0.000	1.828		1.702	0.545		6.518	0.151	-0.553			0.349		Metabolic
0.867	8.782	SSL1	TEF1	3.504	1.732	1.262	8.782	1.083	5.736	0.000	2.331	-0.093	0.429				-0.704	-1.415	-0.741	-0.784	-0.198	-0.114	0.000		-0.526	-0.656		8.020	0.210				1.263		Complex
1.000	30.968	RPL4B	RPL27A	27.075	29.739	8.951	30.968	6.953	14.134	2.291	2.331	-0.093	2.609	0.381			2.361	9.274	5.409	5.903	0.000	1.463	1.069		0.363	3.549	0.757	23.175	5.129	0.958			2.695	5.141	Complex
1.000	29.431	RPL7A	RPL27A	26.567	29.431	8.037	24.633	10.622	3.311	3.320	2.401	-0.108	5.041	1.355			3.488	11.690	6.058	5.555	0.558	1.406	3.400		4.183	8.602	1.502	19.602	6.044	1.638			1.790	8.361	Metabolic
0.900	9.105	UTP18	RPB8	9.105	8.324	2.561	2.076	6.440	-0.458	1.465	1.448		0.367	0.000			-0.157	-0.341	1.617	0.533					0.744	1.633	0.760	9.071	-0.824	1.561				-0.862	PPI
1.000	16.377	SSL1	KRS1	4.909	7.736	2.044	16.377	2.263	12.014	-0.278	2.029	0.089	0.966				-0.704	-0.235	1.258	0.130	-0.301	0.356			1.276	0.386		14.340	1.282	-0.016			1.263		Complex
1.000	25.610	RPL4B	HSP60	14.000	16.119	-2.204	25.610	5.404	14.234	0.000	2.029	0.089	1.288	-0.075			2.641	4.612	5.981	2.246		0.285	0.962		-0.726	-0.104		15.893	5.495	-0.201			1.263		Complex
0.978	10.719	YHR020W	TSC13	10.719	7.886	-1.978	7.469	5.286	5.133	-0.668	0.624						0.343									1.212		7.231	5.140	-0.343			-0.381	-0.870	PPI
1.000	24.739	RPS13	TUB1	12.255	10.931	-3.171	24.739	2.011	14.978	0.680	2.959	0.089	1.389	-0.075			2.709	2.967	-0.001	0.585		-0.249	1.664		-0.521	-0.690	-0.206	18.149	4.105	0.523			-0.298	-0.227	Complex
1.000	17.549	RPB8	TEF1	5.634	4.215	-2.701	17.549	2.547	13.459	0.000	2.331	-0.093	-0.621	-0.075			0.000	1.827	0.077	-0.735		-0.114	0.000		-0.715	-0.530	0.415	16.243	-0.638				-0.383	-0.502	Complex
1.000	30.982	RPS13	RPL20B	27.643	30.982	12.567	21.169	11.319	4.895	3.320	2.401		4.837	-0.206	1.114		3.302	10.121	4.968	7.096		1.896	1.769		6.615	5.498	0.000	22.626	8.863				4.681	7.537	Metabolic
1.000	25.055	RPL4B	TUB1	13.866	12.307	-2.622	25.055	1.920	15.318	-0.278	4.009	0.089	1.668	-0.075			2.404	3.289	2.474	1.595	0.000	-0.249	0.962		-0.272	-0.338	0.000	18.293	4.520	0.242			-0.358	-0.270	Complex
0.989	11.444	GAL10	TEF2	-0.932	-0.403	-1.878	11.444	-0.919	12.175	-0.278	0.505		-0.038				0.000											11.588	-0.679						Complex
0.997	12.645	TRP5	RPL20B	-0.692	-1.591	-0.656	12.645	0.550	12.175	-0.278	0.989		-0.457				-0.335											13.179	-0.538					-0.455	Complex
1.000	16.894	RPT6	PAB1	4.866	5.882	-6.000	16.894	-0.418	13.786	-0.278	2.331	0.089	0.324	0.075	0.000	-0.305	1.290	3.475	0.762	-0.082	0.074	-0.303	-0.091		0.070	-0.573	-0.059	13.597	-0.246	-0.201			-0.427	-0.270	Complex
1.000	18.622	YHR020W	RPA135	8.830	11.410	-1.365	18.622	5.102	12.179	0.000	0.788		0.553													0.790		17.363	2.905	0.242			0.555		Complex
0.860	8.724	TRP5	TUB1	2.963	3.983	3.235	8.724	2.467	5.890	-0.278	1.298		-0.269				-0.384											9.061	-1.079	0.523				-0.582	Complex
0.988	11.303	SSC1	RAD59	0.339	-0.024	-2.104	11.303	-0.928	12.190	-0.278	0.074		0.246															11.303							Complex
1.000	23.806	RPL7A	HSP60	13.314	14.501	0.445	23.806	3.719	14.367	0.000	2.029	0.089	0.755	-0.075			2.921	4.643	4.009	0.368		-0.303	1.836		-0.778	0.463		14.142	4.244	-0.201			1.009		Complex
1.000	16.745	SSC1	YHR020W	6.065	8.713	-2.081	16.745	1.962	12.170	0.000	1.134		0.553				0.927									0.798		13.241	2.357	-0.016			0.890	-0.270	Complex
1.000	23.596	YHR020W	RPS24A	13.064	17.997	-1.281	23.596	6.988	12.170	0.680	0.788		2.043				0.927									0.902		19.169	5.982	0.242			1.137	4.684	Complex
1.000	20.477	RPT6	RPL20A	8.994	10.358	-4.280	20.477	2.433	12.540	0.000	2.331		1.495	0.075			1.604	2.298	0.159	2.383	0.431	0.173	-0.091		-0.522	0.117	0.283	15.416	0.044				0.150	-0.244	Complex
1.000	29.715	RPL7A	TEF2	20.206	20.589	-2.781	29.715	5.819	15.319	0.000	4.009	-0.093	1.663	0.075			2.921	4.828	4.017	-0.283	0.590	0.546	1.836		0.051	0.696	-0.206	20.895	4.779				1.930	4.253	Complex
1.000	21.562	YHR020W	RPL30	11.065	12.637	-1.882	21.562	5.907	12.170	0.680	0.788		1.090				0.927									-0.102		18.813	2.397	0.523			1.262	4.204	Complex
0.999	14.345	SSL1	RPS24B	6.072	5.247	-2.402	14.345	2.033	12.014	-0.278	1.364	0.089	-0.173				-0.704	-0.646	-0.443	1.353	0.165	0.217	0.080		-0.085	-0.180		13.370	1.018	-0.201			1.284		Complex
1.000	22.445	RPT6	RPL4B	11.400	14.071	-4.029	22.445	3.059	13.796	0.000	2.331	0.089	1.155	0.075			1.939	4.815	2.309	2.761	0.000	0.173	0.187		-0.677	-0.412	-0.206	15.630	0.455	-0.201			0.210	-0.244	Complex
1.000	14.799	ERG27	HSP60	3.048	3.951	-4.042	14.799	1.114	12.073	0.293	0.989		0.690	0.075			-0.435	-0.030	0.213	0.603		-0.109	0.000					13.814		0.258					Complex
1.000	15.163	RPB8	VMA2	3.922	4.685	-2.908	15.163	1.369	12.014	-0.278	2.331	-0.093	0.221	-0.075			-0.325	-1.014	-1.179	-0.104			0.000		-0.385	-0.157	0.757	15.759	-0.322	-0.201			0.249	-0.566	Complex
1.000	20.881	UTP18	RPL27A	9.984	12.813	-5.218	20.881	6.326	12.014	0.680	1.364	0.089	0.618	0.075			-0.285	0.345	1.226	0.266	0.365				0.128	-0.165	0.474	17.954	2.635	-0.016				5.141	Complex
1.000	18.177	ATP1	BAA09202	7.565	9.106	-4.148	18.177	-0.512	14.017		2.029	-0.093		-0.075			2.811	3.223	1.688	-0.717	0.235	0.000	1.836		-0.250	0.442	-0.206	14.219	-0.878	0.242			0.612		Complex
1.000	17.148	UTP18	HSP60	7.052	6.808	-3.018	17.148	2.125	12.014	0.680	1.163	-0.093	1.288	0.075		0.210	-0.314	0.219	1.093	-0.520					-0.267	0.780		14.521	1.786	0.084					Complex
1.000	21.496	HSP60	TUB1	10.679	9.934	-1.915	21.496	2.284	14.217	0.000	2.331	-0.444	0.958	-0.075			2.225	3.312	1.201	2.587		-0.303	0.962		0.081	-0.292		15.047	1.549	0.958			0.150		Complex
1.000	14.535	TRP5	TEF2	0.839	1.375	-0.008	14.535	1.016	12.175	-0.278	1.298		0.324				0.000											14.227	0.302					0.334	Complex
1.000	24.404	HSP60	RPL20B	11.874	13.294	-1.356	24.404	5.036	13.590	0.000	2.029		0.958	-0.075			2.867	4.107	1.301	2.253		-0.185	1.943		-0.850	0.775		14.626	5.269				1.185		Complex
0.988	11.355	SSL1	TFB5	11.355	9.873	5.861	-0.054	2.006	5.235	4.326	0.149		-0.361					5.033	1.421	0.547	0.558	0.442	0.126					3.810		0.220					PPI
1.000	23.179	TUB1	RPL20B	11.070	7.729	-4.011	23.179	1.773	13.798	-0.278	4.009		1.031	-0.075			2.921	3.366	1.056	1.296	0.091	-0.254	1.664		-0.522	-0.207	0.145	17.073	1.812				-0.277	-0.270	Complex
0.999	13.751	ARO8	TUB1	3.369	4.083	-2.576	13.751	1.589	12.179	-0.278	0.601		0.440	-0.075			-0.704	-1.577	-0.547	0.469	-0.655	-0.254					-0.206	14.594		0.242					Complex
0.997	12.805	ATP1	OXA1	8.234	12.805	0.074	3.195	6.864	2.699	3.320	1.180		-0.326	0.000			-0.932	2.170	-1.272	5.267	2.246		1.515		2.140	1.038	-0.346	7.000	-1.878	0.248	3.087				Metabolic
0.999	13.883	TRP5	PRE9	-0.138	0.122	1.433	13.883	0.600	12.170	-0.278	1.298		0.429				-0.335											14.000	-0.203	-0.201				-0.576	Complex
0.988	11.350	ARO8	TEF2	0.603	-0.250	-1.835	11.350	-1.173	12.190	-0.278	1.233		0.158	-0.075			-0.704	-1.715	-0.742	-0.865	-0.657	-0.303					0.145	13.849							Complex
1.000	14.856	RPB8	RPS13	12.095	14.856	-2.000	4.733	8.547	0.881	1.753	2.401	0.175	2.196	-0.206			-0.891	3.686	0.041	2.352		-0.335	0.854		3.647	-1.640	1.502	12.889	1.656	-0.344			1.365	-1.345	Metabolic
1.000	21.789	RPL7A	PRE9	10.968	13.834	-5.509	21.789	2.785	13.432	0.000	2.959	-0.093	0.429	0.075			2.202	2.752	4.893	0.783		0.523	0.187		0.093	1.383		15.893	0.583	-0.201			-0.517	0.545	Complex
1.000	16.292	SSL1	RPL4B	5.593	7.066	-1.504	16.292	2.412	12.014	-0.278	2.331	0.089	0.429				-0.704	-0.646	0.215	0.980	0.000	0.102	-0.206		0.518	-0.375		14.266	1.876	-0.201			1.284		Complex
1.000	23.848	TUB1	TEF2	14.988	16.364	0.529	23.848	0.074	15.430	0.293	4.009	-0.093	1.806	-0.075			2.404	3.548	1.577	-0.634	0.091	-0.303	0.962		-0.322	-0.182	-0.265	18.437	3.293				-0.119	-0.270	Complex
0.996	12.483	PGC1	TUB2	0.616	0.411	-1.365	12.483	0.791	12.073	-0.278	0.141		0.650	-0.075			-0.818	-1.426	-0.714	-0.989	-0.625	0.000	-0.091				-0.206	13.816		0.258					Complex
0.999	14.450	SSL1	PAB1	4.743	3.973	-2.187	14.450	1.065	12.014	-0.278	2.331	0.089	-0.457				-0.314	-0.300	-0.679	-0.728	-0.290	-0.114	0.000		0.070	-0.426		14.904	0.377	-0.201			-0.393		Complex
0.911	9.228	RPB8	RPS24A	8.088	9.228	-1.879	2.055	7.553	-0.458	-0.764	2.401	0.175	0.527	-0.206			0.000	1.574	0.887	2.065		-0.627	0.376		0.148	-1.114		7.998	0.967	1.638			1.617	-1.498	Metabolic
0.998	12.923	PGC1	YHR020W	1.421	1.150	-3.263	12.923	0.411	12.190	0.000	0.275		0.046															12.920		0.100					Complex
1.000	33.779	RPL4B	RPL20A	30.120	33.779	11.306	23.367	11.154	4.984	3.320	3.031		6.610	1.355			3.326	12.763	6.569	9.868	0.257	0.844	2.049		3.011	2.151	0.663	20.931	9.001				1.568	8.361	Metabolic
0.973	10.494	RPB8	RPS24B	9.396	10.494	-1.174	1.894	6.854	-0.458	-0.764	2.401	0.175	2.492	-0.206			0.000	1.574	0.887	2.065		-0.627	0.376		0.148	-1.114		8.827	0.967	1.638			1.617	-1.498	Metabolic
1.000	22.342	RPB8	RPL30	14.376	14.272	-2.919	22.342	4.668	13.469	0.000	2.331	0.089	1.710	0.075			0.000	3.849	0.413	1.588			0.187		1.186	0.434	0.474	20.129	-0.267	0.242			0.228	-0.576	Complex
1.000	32.092	RPL4B	RPL20B	29.734	32.092	10.869	23.367	11.638	4.984	3.320	3.031		4.438	1.355			3.326	12.763	6.569	9.868	0.257	0.844	2.049		3.011	2.151	0.663	19.939	9.001				1.568	8.361	Metabolic
1.000	21.955	RPB8	RPA135	21.955	18.957	7.916	16.754	6.631	8.058	4.326	2.407		0.642	-0.109		0.000		3.097	2.473	2.933		-0.153	-0.159		4.199	0.412	0.000	19.561	-0.661	0.141			0.692		PPI
1.000	18.287	TUB1	PRE9	8.316	4.716	-3.631	18.287	-0.059	14.867	-0.278	2.959	-0.444	-0.556	-0.075			1.872	3.677	2.070	2.513		0.000	0.187		-0.689	-0.163	-0.059	14.060	0.174	-0.201			0.226	0.174	Complex
0.974	10.538	GAL10	TUB1	-0.982	-0.492	-1.863	10.538	-1.002	12.170	-0.278	0.253		-0.269				-0.335											11.046	-1.119	-0.016					Complex
0.999	13.513	PGC1	RPP0	1.862	2.991	-5.505	13.513	0.489	12.073	0.000	0.989		0.855	-0.075			-0.818	-1.707	0.244	-0.776	-0.469	0.022	-0.091				0.000	14.483		0.100					Complex
1.000	21.831	RPT6	RPP0	9.387	12.441	-4.331	21.831	2.547	13.588	0.000	2.331		1.220	-0.075			2.219	4.445	3.399	1.704	0.321	0.618	0.080		-0.553	-0.418	0.474	15.409	0.075	0.084			0.210	0.805	Complex
0.997	12.818	PGC1	RPL4B	2.593	3.464	-5.013	12.818	0.326	12.073	0.000	0.989		0.324	-0.075			-0.818	-1.661	-0.510	-0.771	-0.353	0.483	-0.091				0.283	13.964		0.100					Complex
0.993	11.927	SKI2	TEF1	-0.641	2.035	-4.422	11.927	-0.083	12.062	0.000	1.163	0.089	-0.621	-0.075		0.210	-0.818	-1.568	0.296	-0.926	-0.385		-0.091		-0.401	-0.530		13.280	-0.349				-0.158		Complex
1.000	14.925	KIN28	RPL30	6.082	5.531	-5.558	14.925	1.124	12.014	-0.278	1.163	0.089	0.528	0.075		0.210		1.189	-0.242	0.118	-0.127		0.187		-0.085	-0.554	-0.206	13.138	-0.037	-0.016				0.556	Complex
0.951	9.867	GAL10	PAB1	-1.787	-1.404	-3.511	9.867	-1.082	12.170	-0.278	0.253		-0.556			-0.305	-0.335											10.309	-1.062	-0.201					Complex
1.000	14.663	KIN28	RPS24A	6.346	5.964	-3.955	14.663	2.028	12.014	-0.278	1.163	0.089	-0.487	-0.075		0.210		0.839	-0.625	1.058	0.086	0.817	0.187		-0.085	-0.005		12.512	-0.359	-0.201				0.556	Complex
1.000	21.709	UTP18	RPL20A	10.712	12.775	-3.410	21.709	5.755	13.263	0.680	1.364		1.007	-0.075			-0.285	1.647	0.760	-0.420	0.660				0.039	0.338	0.000	16.858	2.708					4.993	Complex
0.991	11.570	GAL10	VMA2	-0.206	0.027	-1.919	11.570	-1.019	12.170	-0.278	0.505		0.528				-0.335											12.015	-1.101	0.242					Complex
1.000	15.800	SSL1	RPS4B	6.315	6.832	-0.115	15.800	1.821	12.014	-0.278	2.331	0.089	0.528				-0.704	-1.424	-0.721	-0.552	0.182	0.429	-0.091		0.558	-0.318		14.811	1.234	-0.201			1.317		Complex
1.000	21.300	SSC1	TUB2	9.175	7.920	-0.346	21.300	0.781	14.212	0.000	2.331	-0.093	1.925	-0.075			2.218	3.761	2.359	-1.198		-0.254	0.000		-0.384	0.414		16.742	0.884	0.242			1.238	-0.420	Complex
1.000	20.582	UTP18	RPL4B	9.309	13.649	-3.854	20.582	5.630	12.014	0.680	1.364	0.089	0.618	0.075			0.112	0.459	0.654	0.163	0.000				-0.085	0.814	0.474	16.344	1.948	0.242				5.141	Complex
0.970	10.400	GAL10	TRP5	0.677	0.279	-1.684	10.400	0.171	12.170	-0.278	-0.538		-0.173				-0.950											10.359	-0.646	0.242					Complex
1.000	23.697	PAB1	RPL20B	12.720	12.288	-0.413	23.697	4.190	13.798	0.680	2.959		0.324	0.075		0.210	1.461	4.351	1.524	1.034	0.720	-0.114	-0.091		-0.019	0.132	0.000	19.248	1.714				0.116	0.660	Complex
0.999	14.334	SKI2	RPS13	3.847	0.352	-4.226	14.334	1.495	12.058	0.000	1.163	-0.093	0.221	-0.075			-0.435	-0.238	-0.508	0.080			-0.091		0.038	-0.395		14.622	0.428	-0.201			0.118		Complex
1.000	14.736	SKI2	RPS24B	4.569	3.827	-5.107	14.736	1.514	12.058	0.000	1.364	0.089	0.221	-0.075			-0.435	-0.597	-0.119	0.072	-0.322		-0.091		-0.066	-0.556		14.678	0.428	-0.016			-0.358		Complex
0.995	12.127	GAL10	KRS1	1.283	0.160	-2.731	12.127	-1.076	12.170	0.000	0.505		0.528				0.000											12.219	-0.858	-0.201					Complex
1.000	21.368	PAB1	TUB1	8.625	5.276	-0.194	21.368	2.527	14.357	-0.278	4.009	-0.093	-0.301	-0.075			1.222	2.194	2.425	1.007	-0.219	-0.303	-0.091		-0.112	-0.603	-0.059	17.581	0.336	0.523			-0.305	0.095	Complex
0.971	10.417	GAL10	THR4	0.438	-0.626	-1.662	10.417	-0.919	12.190	-0.278	-0.538		-0.038															10.417		0.000					Complex
1.000	15.149	ARO8	HSP60	4.132	3.984	-4.647	15.149	0.519	13.381	-0.278	1.233		0.618	0.381			-0.704	-0.974	-0.344	0.245		-0.203						13.366		0.523	-0.317	1.695			Complex
0.995	12.209	SSC1	ERG27	0.980	2.111	-1.100	12.209	-0.656	12.073	0.680	0.989		-0.366	-0.075	0.000		-0.435	-0.592	0.204	-0.940		0.154	-0.206					13.157		0.000					Complex
1.000	17.990	ATP1	URA2	6.954	8.747	-2.764	17.990	1.507	13.469	0.293	0.556	-0.093	1.065	0.075			1.118	2.268	1.059	-0.607	1.058	0.000	0.187		-0.456	-0.223	-0.206	14.593	-0.660	-0.201			-0.416		Complex
0.995	12.119	GAL10	TEF1	-0.308	0.360	-2.243	12.119	-0.982	12.175	0.000	0.505		0.420				0.000											12.217	-0.679						Complex
1.000	24.684	RPL7A	YHR020W	14.812	18.351	-1.905	24.684	6.759	14.065	0.680	1.163		1.090				0.927									0.916		18.804	8.019	0.523			1.951	4.993	Complex
1.000	19.887	UTP18	RPP0	7.288	8.052	-4.404	19.887	4.765	12.014	0.680	1.163		1.383	0.075		-0.305	0.112	0.208	1.160	-0.471	0.130				0.039	0.383	-0.206	16.520	1.688	-0.016				4.498	Complex
0.998	13.087	RVB2	RPA135	13.087	10.772	-0.072	11.509	4.550	4.979	0.602	2.407		0.659	-0.109				0.138	1.789	2.261	-0.166		0.218		2.550	2.403		10.342	0.168	-0.172			1.059		PPI
0.998	13.073	GAL10	CDC48	1.585	2.237	-1.798	13.073	0.556	12.170	0.000	0.505		-0.158				0.000											11.633	0.757	0.242					Complex
0.987	11.268	GAL10	ARO8	1.997	1.096	-1.316	11.268	-0.900	12.179	0.000	-0.538		0.528															11.242		0.242					Complex
1.000	20.059	RPT6	RPL7A	5.838	6.599	-6.186	20.059	1.556	13.084	0.000	2.331	0.089	1.155	0.075			1.768	2.613	1.737	0.965	-0.157	0.000	0.187		-0.215	-0.419	0.145	15.136	-0.191	-0.201			0.150	0.805	Complex
1.000	19.309	UTP18	PAB1	8.277	7.353	-2.654	19.309	3.423	12.014	0.680	1.364	0.089	1.492	-0.075		0.210	0.112	-0.118	0.758	0.312	0.458				0.070	-0.003	0.145	18.643	0.578	-0.016				0.660	Complex
0.993	11.809	RAD28	HSP60	-0.520	0.145	-1.903	11.809	-0.853	12.190	-0.278	0.505		0.324		-0.289	0.210												11.809							Complex
1.000	19.718	SSC1	BAA09202	8.367	6.881	-0.470	19.718	0.655	14.212		2.331	-0.093	0.469	-0.075			2.218	3.761	2.359	-1.198		-0.254	0.000		-0.384	0.414		14.522	0.884	0.242			1.238	-0.420	Complex
0.980	10.805	RPL7A	TSC13	9.405	4.306	-4.339	10.805	1.690	5.698	-0.278	2.331	0.089	0.207	-0.075			1.143	2.142	-0.314	-0.726	0.159	-0.249	-0.091		0.324	0.659	-0.206	7.917	2.068	-0.201			-0.277	-0.593	Complex
1.000	22.713	SSC1	RPL27A	10.399	12.671	-6.573	22.713	2.619	13.261	0.000	2.029	-0.093	2.155	0.381			2.361	4.853	0.756	-0.809		0.490	0.882		-0.009	-0.368		17.030	2.657	-0.016			0.643	0.750	Complex
1.000	25.782	RPL4B	CDC48	15.727	18.557	-2.217	25.782	2.719	13.432	1.320	4.009	-0.093	2.108	-0.075			2.361	2.273	4.589	2.488	0.000		0.962		-0.223	0.375	0.283	20.348	0.127	-0.201			0.210		Complex
0.985	11.088	RVB2	VMA2	6.705	0.559	-2.710	11.088	1.114	7.458	-0.278	2.331	0.089	-0.169	-0.075			0.618	1.790	0.131	-0.089	-0.638		-0.720		-0.209	0.685		9.366	-0.836	-0.201			0.612	-0.244	Complex
1.000	19.984	RPS13	PRE9	10.074	11.700	-4.960	19.984	3.225	12.014	0.000	2.331	0.089	0.528	-0.075			1.872	3.613	0.741	1.873		0.172	-0.091		0.379	0.536		16.530	1.356	-0.201			-0.416	0.589	Complex
1.000	21.890	RVB2	KRS1	12.739	12.433	1.032	21.890	4.601	13.738	-0.278	2.331	0.089	-0.269	0.075			1.604	7.223	3.350	1.710	0.103				0.390	0.486		15.030	0.483	-0.201			1.263	3.692	Complex
1.000	21.450	UTP18	RPL7A	10.824	11.653	-4.216	21.450	5.648	13.261	0.680	1.364	0.089	0.618	0.075			-0.285	1.785	0.659	-0.529	0.993				0.128	-0.505	0.474	16.414	2.081	-0.016				4.993	Complex
1.000	21.477	RPL4B	VMA2	6.013	8.684	-3.649	21.477	2.167	14.329	-0.278	4.009	-0.093	0.752	-0.075			0.666	1.840	2.108	-0.502	-0.353		-0.629		0.241	-0.163	0.474	18.620	0.023	-0.201			1.589	0.485	Complex
1.000	26.830	SSC1	HSP60	26.830	24.944	8.061	23.555	6.421	11.506	1.465	2.607		2.510	-0.109			2.430	8.270	5.616	1.802		1.368	1.039		1.041	1.673		18.756	4.175	1.012	3.123	7.095	3.365		PPI
0.999	13.921	PAB1	TEF2	13.921	9.567	-0.181	13.821	3.179	6.471	-0.273	2.407		0.487	-0.109		0.359	1.401	2.102	2.497	-1.003	0.087	-0.146	-0.605		-0.063	-0.424	-0.470	11.043	1.179				-0.729	0.859	PPI
0.999	13.971	RVB2	RPL30	13.971	7.150	-4.614	13.734	4.614	5.604	-0.273	2.407		0.327	-0.109			1.402	3.605	0.490	1.877	0.000		-0.605		0.345	-0.518		8.992	-0.582	0.141			0.591	3.738	PPI
1.000	25.539	ATP1	SSC1	23.927	25.539	4.769	22.918	6.809	4.747	3.320	2.651	-0.108	2.645	2.534			2.942	11.033	3.982	1.259		0.946	0.874		2.426	0.677		16.837	-0.923	0.177	1.717	-0.174	-0.880		Metabolic
1.000	14.509	RPL7A	KIN28	4.701	5.727	-3.356	14.509	1.819	12.014	-0.278	1.163	0.089	-0.373	0.075				0.519	-0.169	1.058	0.086	0.826	0.080		-0.085	-0.309	-0.206	12.429	0.124	0.242				0.556	Complex
1.000	31.588	RPL7A	RPL30	29.645	31.588	4.670	23.277	9.990	4.975	3.320	3.899	0.175	5.107	0.774			3.348	12.603	3.063	4.690	-0.193		3.400		3.731	4.391	1.502	23.993	2.724	0.599			2.397	6.772	Metabolic
1.000	29.160	RPS13	TEF2	20.552	20.817	1.506	29.160	5.794	15.132	0.000	2.850	0.089	2.609	-0.075			2.761	4.377	1.026	-0.737		0.134	1.664		-0.426	0.247	0.283	20.991	4.404				0.622	4.351	Complex
0.999	14.385	RPL4B	TRP5	0.549	3.133	-0.323	14.385	1.497	12.170	-0.278	1.298		-0.301				0.000											14.422	-0.115	-0.201				-0.292	Complex
1.000	16.219	MNN9	RPS4A	5.358	4.608	-2.695	16.219	3.415	12.179	-0.278	0.253		0.650															16.254		-0.201					Complex
1.000	15.182	RVB2	RNH1	3.833	5.776	1.630	15.182	3.586	12.189	-0.278	0.141		-0.457						2.578	1.058	0.767		0.080		0.349	-0.117		13.221		0.539					Complex
0.999	13.588	RVB2	RPS24A	13.389	8.696	-2.518	13.588	4.184	5.381	-0.278	2.331	0.089	-0.169	-0.075	0.311	0.210	1.604	4.200	1.032	1.428	-0.097		0.080		0.128	0.125		8.619	-0.556	0.523			1.195	3.692	Complex
1.000	14.582	MNN9	YHR020W	2.008	2.403	-0.092	14.582	3.174	12.179	-0.278	-0.538		0.046															14.609		-0.201					Complex
1.000	19.856	RPL7A	RPA135	8.369	8.971	-3.071	19.856	4.808	12.020	0.000	2.331	0.089	0.683	-0.075				0.173	1.118	0.653	0.540	-0.185	0.187		1.503	0.276	-0.206	19.421	1.599	-0.016			1.203		Complex
1.000	19.165	RPL4B	RPL4A	19.165	18.355	6.589	14.845		7.030	3.142	3.906		4.181				0.906											18.309	0.825	-0.079					PPI
1.000	15.318	RPL4B	KRS1	13.296	15.318	-1.912	9.545	8.865	0.425	-0.764	2.651	0.201	0.663	0.169			3.107	9.605	3.978	5.111	-0.193	0.730			0.579	2.266	1.502	4.703	6.742	0.599			1.790	8.361	Metabolic
1.000	16.161	RPT6	CDC48	11.375	13.664	-2.272	16.161	2.801	7.309	0.000	2.331	0.089	0.618	-0.075	0.658	0.210	2.219	4.103	2.674	2.232	1.085		0.187		0.413	0.501	-0.206	11.339	1.031	0.242			0.676		Complex
1.000	17.276	UTP18	RIO2	6.739	8.631	-0.409	17.276	4.168	12.020	-0.278	1.364		0.781	-0.075			-0.704	0.570	1.121	2.167	1.143				0.000	0.803	0.474	15.894	2.684	0.958				3.230	Complex
0.879	8.894	SSC1	OXA1	8.894	8.399	3.664	2.982	2.069	2.067	3.142	0.974		1.086	0.000			-0.444	3.006	-0.860	0.125			-0.110		0.467	0.981		5.785	1.259	-0.093	-0.192				PPI
0.989	11.412	RPL7A	RPB8	11.412	10.690	-1.954	3.789	5.946	1.500	-0.273	2.407		1.246	0.454			0.132	2.761	2.388	0.295		-0.423	0.280		2.569	-0.103	0.760	7.936	0.209	-0.172			1.174	-0.910	PPI
1.000	21.347	UTP18	RPL4A	10.464	14.913	-3.329	21.347	5.630	12.014	0.680	1.364	0.089	1.383	0.075			0.112	0.459	0.654	0.163	0.000				-0.085	0.814	0.474	16.889	1.948	0.242				5.141	Complex
1.000	14.643	MRPS28	RPS4B	4.163	5.022	-3.190	14.643	2.041	12.109	0.680	0.693		-0.556				-0.325		-0.238									13.073		-0.201			1.557		Complex
